time,total_pgfaults
1645419539.219684,240246951
1645419539.4207036,240247299
1645419539.62173,240247656
1645419539.8226802,240248006
1645419540.0236273,240248364
1645419540.2247598,240248718
1645419540.4257295,240249067
1645419540.6266816,240249415
1645419540.8276162,240249765
1645419541.028379,240250114
1645419541.2293532,240250463
1645419541.430302,240250808
1645419541.6312475,240251156
1645419541.8321972,240251504
1645419542.033157,240251852
1645419542.2341254,240252200
1645419542.435071,240252548
1645419542.636016,240252898
1645419542.8369608,240253247
1645419543.0379312,240253599
1645419543.2390025,240253947
1645419543.439979,240254297
1645419543.6409652,240254643
1645419543.8419135,240256973
1645419544.0430405,240257379
1645419544.243984,240257728
1645419544.444936,240258078
1645419544.6460001,240258433
1645419544.8469803,240258785
1645419545.047966,240259140
1645419545.248958,240259490
1645419545.4499295,240259838
1645419545.650902,240260188
1645419545.8518782,240260538
1645419546.052866,240260887
1645419546.2538486,240261236
1645419546.4548333,240261587
1645419546.65583,240261939
1645419546.8568096,240262288
1645419547.057784,240262636
1645419547.2587602,240262985
1645419547.4597437,240263335
1645419547.6607254,240263683
1645419547.8617363,240264031
1645419548.0627165,240264380
1645419548.2637384,240264841
1645419548.46482,240267204
1645419548.6659758,240267550
1645419548.8669825,240267898
1645419549.0679724,240268247
1645419549.268952,240268596
1645419549.4699423,240268951
1645419549.670923,240269297
1645419549.8718963,240269646
1645419550.0728824,240269998
1645419550.2741294,240270349
1645419550.4751372,240270698
1645419550.6761277,240271045
1645419550.8770523,240271396
1645419551.078041,240271747
1645419551.2789845,240272096
1645419551.4799654,240272450
1645419551.6809528,240272800
1645419551.8819993,240273151
1645419552.0829456,240273503
1645419552.2839072,240273854
1645419552.4848816,240274205
1645419552.6858609,240274556
1645419552.8868394,240274907
1645419553.0878074,240275257
1645419553.288744,240275608
1645419553.4897227,240275958
1645419553.6907396,240276309
1645419553.8917103,240276656
1645419554.092715,240277005
1645419554.2937274,240278350
1645419554.49503,240278708
1645419554.6960115,240279057
1645419554.8969426,240279408
1645419555.0979168,240279756
1645419555.2988892,240280104
1645419555.4999766,240280453
1645419555.7009516,240280802
1645419555.9019241,240281150
1645419556.1029377,240281500
1645419556.3039117,240281849
1645419556.5048993,240282197
1645419556.7058702,240282545
1645419556.906844,240282895
1645419557.1078541,240283247
1645419557.30884,240283596
1645419557.5098133,240283943
1645419557.7107882,240284295
1645419557.91176,240284644
1645419558.1127303,240284994
1645419558.31375,240285345
1645419558.5147293,240285696
1645419558.7157013,240286045
1645419558.916715,240286395
1645419559.1177201,240286743
1645419559.3187296,240287094
1645419559.5196974,240287447
1645419559.7207355,240287798
1645419559.9217253,240288154
1645419560.1227672,240288502
1645419560.3237445,240288848
1645419560.5247183,240289197
1645419560.725734,240289548
1645419560.9266665,240289898
1645419561.1276262,240290245
1645419561.32855,240290596
1645419561.5294745,240290945
1645419561.730398,240291294
1645419561.9313316,240291644
1645419562.1322644,240291993
1645419562.3331943,240292341
1645419562.5341382,240292689
1645419562.7350972,240293039
1645419562.9360678,240293388
1645419563.1375687,240293738
1645419563.3383794,240294085
1645419563.5393026,240294435
1645419563.740233,240294783
1645419563.9411604,240295133
1645419564.1421156,240295488
1645419564.3430502,240295838
1645419564.5439875,240296192
1645419564.7449598,240296542
1645419564.9458914,240296894
1645419565.1469722,240297246
1645419565.3479674,240297597
1645419565.549042,240297948
1645419565.749989,240298297
1645419565.9509718,240298647
1645419566.1519806,240298999
1645419566.3529541,240299348
1645419566.5539234,240299697
1645419566.7548912,240300048
1645419566.9558635,240300398
1645419567.1568174,240300747
1645419567.3578193,240301096
1645419567.558789,240301446
1645419567.7597578,240301795
1645419567.9607327,240302143
1645419568.1617265,240302493
1645419568.3627138,240302843
1645419568.5637245,240303217
1645419568.7646985,240303565
1645419568.9657164,240303915
1645419569.166721,240304265
1645419569.3676186,240304611
1645419569.56854,240304966
1645419569.7694793,240305317
1645419569.9704084,240305671
1645419570.1713305,240306019
1645419570.3722627,240306371
1645419570.5732076,240306720
1645419570.7741292,240307068
1645419570.975057,240307417
1645419571.17709,240307767
1645419571.378026,240308117
1645419571.578959,240308465
1645419571.779925,240308814
1645419571.9808586,240309164
1645419572.1818302,240309515
1645419572.3827999,240309865
1645419572.5837367,240310216
1645419572.78471,240310567
1645419572.985711,240310917
1645419573.1867232,240311266
1645419573.3877232,240311616
1645419573.5887423,240311964
1645419573.7897105,240312313
1645419573.990708,240312663
1645419574.1917138,240313012
1645419574.3927064,240313361
1645419574.5937107,240313717
1645419574.7947102,240314065
1645419574.9957097,240314418
1645419575.1967213,240314767
1645419575.3977268,240315113
1645419575.5986953,240315462
1645419575.7996843,240315810
1645419576.0006332,240316160
1645419576.2015617,240316511
1645419576.4024963,240316861
1645419576.6034257,240317211
1645419576.8043506,240317562
1645419577.0052865,240317910
1645419577.2062206,240318259
1645419577.4071472,240318610
1645419577.608112,240318959
1645419577.8090858,240319307
1645419578.010015,240319658
1645419578.2109814,240320009
1645419578.4120238,240322444
1645419578.6131902,240322797
1645419578.8141687,240323148
1645419579.0151355,240323495
1645419579.2161455,240323843
1645419579.417112,240324192
1645419579.6181107,240324552
1645419579.8190594,240324900
1645419580.0200162,240325255
1645419580.2209928,240325604
1645419580.4219832,240325955
1645419580.6229663,240326304
1645419580.8239443,240326653
1645419581.0249298,240326999
1645419581.2259603,240327348
1645419581.4269733,240327697
1645419581.627949,240328044
1645419581.8289201,240328390
1645419582.0299327,240328738
1645419582.23105,240329085
1645419582.4319987,240329433
1645419582.6329668,240329781
1645419582.833936,240330129
1645419583.0349166,240330480
1645419583.2359238,240330831
1645419583.4368916,240331179
1645419583.637861,240331527
1645419583.83878,240331877
1645419584.0397475,240332229
1645419584.24072,240332577
1645419584.4417212,240332929
1645419584.6427288,240333284
1645419584.8437102,240333631
1645419585.0447268,240333984
1645419585.2457235,240334342
1645419585.4467328,240334692
1645419585.647762,240335043
1645419585.8487227,240335392
1645419586.0497386,240335741
1645419586.250741,240336091
1645419586.4517004,240336439
1645419586.6526983,240336787
1645419586.8537004,240337136
1645419587.0547233,240337485
1645419587.2557304,240337835
1645419587.456744,240338182
1645419587.6577911,240338531
1645419587.8587642,240338882
1645419588.059734,240339229
1645419588.2607296,240339578
1645419588.4617255,240339926
1645419588.6627064,240340274
1645419588.863706,240340623
1645419589.064716,240340969
1645419589.2658217,240341317
1645419589.466798,240341676
1645419589.6677806,240342026
1645419589.8688414,240342375
1645419590.0698714,240342730
1645419590.2709498,240343080
1645419590.472012,240343428
1645419590.6729636,240343777
1645419590.8740432,240344126
1645419591.0751173,240344474
1645419591.2761104,240344825
1645419591.4770994,240345172
1645419591.6780422,240345523
1645419591.8790605,240345871
1645419592.0800788,240346221
1645419592.2810678,240346571
1645419592.4820654,240346921
1645419592.683008,240347269
1645419592.8840432,240347620
1645419593.085064,240347966
1645419593.286077,240348316
1645419593.4870877,240348665
1645419593.6880708,240349016
1645419593.8890889,240349364
1645419594.0900688,240349713
1645419594.2910624,240350064
1645419594.4920793,240350420
1645419594.6930244,240350773
1645419594.8939662,240351139
1645419595.0950172,240351489
1645419595.2960346,240351838
1645419595.4969769,240352190
1645419595.6979523,240352543
1645419595.89897,240352893
1645419596.0999722,240353244
1645419596.3009756,240353592
1645419596.5020025,240353944
1645419596.7029507,240354308
1645419596.9040234,240354658
1645419597.1049693,240355008
1645419597.3059988,240355360
1645419597.5069833,240355710
1645419597.707968,240356060
1645419597.9089386,240356412
1645419598.10991,240356760
1645419598.310886,240357108
1645419598.5119143,240357481
1645419598.712942,240357832
1645419598.9139552,240358181
1645419599.11493,240358530
1645419599.3159337,240358880
1645419599.5169039,240359237
1645419599.717899,240359585
1645419599.9188735,240359937
1645419600.1198428,240360287
1645419600.3210113,240360637
1645419600.5220356,240360988
1645419600.7229836,240361338
1645419600.9239762,240361689
1645419601.1249652,240362039
1645419601.3259716,240362390
1645419601.5269678,240362743
1645419601.7279534,240363094
1645419601.9289355,240363447
1645419602.1299136,240363801
1645419602.3308997,240364154
1645419602.5318775,240364507
1645419602.7328222,240364860
1645419602.9337938,240365213
1645419603.134777,240365564
1645419603.3357525,240365914
1645419603.5367258,240366266
1645419603.7377288,240366620
1645419603.938729,240366970
1645419604.1397247,240367323
1645419604.3407109,240367677
1645419604.5417519,240368035
1645419604.7427351,240368385
1645419604.9437282,240368740
1645419605.1447127,240369092
1645419605.3457243,240369441
1645419605.5467381,240369792
1645419605.7477436,240370140
1645419605.9487922,240370490
1645419606.149771,240370840
1645419606.3507543,240371190
1645419606.551805,240371542
1645419606.7528613,240371896
1645419606.953952,240372246
1645419607.155032,240372600
1645419607.356037,240372951
1645419607.5571043,240373301
1645419607.758102,240373652
1645419607.959063,240374002
1645419608.1600754,240374354
1645419608.3610196,240376817
1645419608.562168,240377193
1645419608.7632113,240377545
1645419608.9642067,240377895
1645419609.165197,240378247
1645419609.366201,240378598
1645419609.5671968,240378953
1645419609.768199,240379305
1645419609.9692044,240379661
1645419610.1703455,240380011
1645419610.3714247,240380362
1645419610.5724137,240380714
1645419610.7733576,240381064
1645419610.9743133,240381416
1645419611.1752748,240381767
1645419611.3762782,240382119
1645419611.5772538,240382473
1645419611.7781782,240382826
1645419611.9791923,240383176
1645419612.180176,240383526
1645419612.3811886,240383878
1645419612.5822046,240384228
1645419612.783195,240384581
1645419612.9841776,240384930
1645419613.1851876,240385283
1645419613.386178,240385636
1645419613.5871668,240385986
1645419613.7881706,240386336
1645419613.9891891,240386684
1645419614.1901622,240387033
1645419614.391164,240387386
1645419614.592179,240387741
1645419614.79317,240388092
1645419614.9941535,240388447
1645419615.1951785,240388798
1645419615.3961942,240389153
1645419615.5971768,240389505
1645419615.7981637,240389857
1645419615.9991796,240390209
1645419616.2001703,240390558
1645419616.4011197,240390909
1645419616.6021008,240391261
1645419616.8030815,240391611
1645419617.0041192,240391966
1645419617.2051482,240392315
1645419617.4062006,240392666
1645419617.6072063,240393017
1645419617.8081667,240393366
1645419618.0091753,240393714
1645419618.2101812,240394065
1645419618.4111924,240394415
1645419618.6121945,240394763
1645419618.8131921,240395113
1645419619.014175,240401287
1645419619.2154574,240407256
1645419619.417072,240407620
1645419619.6181726,240413641
1645419619.8194513,240413993
1645419620.0204256,240414350
1645419620.2213993,240414701
1645419620.4223502,240415716
1645419620.6233165,240416067
1645419620.824291,240416417
1645419621.025255,240416770
1645419621.2262254,240417121
1645419621.4271963,240417474
1645419621.6281543,240417824
1645419621.8291676,240418175
1645419622.0301402,240418524
1645419622.2311375,240418876
1645419622.4321268,240419229
1645419622.6330664,240419579
1645419622.8339977,240419928
1645419623.034979,240420279
